id,name,host_id,host_name,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group,city,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month
11534370,Designer's Apartment in Trendy Area,1421788,Sam,f,Grandview-Woodland,2,2,t,Grandview-Woodland,,Vancouver,49.28066,-123.06012,Condominium,Entire home/apt,4,1,2,2,$111.00,30,1125,10,0.25
11548616,A sweet little East Van suite,22893837,Am And John,t,Hastings-Sunrise,1,1,t,Hastings-Sunrise,,Vancouver,49.28042,-123.04314,Guest suite,Entire home/apt,2,1,0,1,$75.00,3,1125,95,2.37
11549700,Vancouver Home - A Large Queen Bedroom,60939105,Thanh,t,Kensington-Cedar Cottage,2,2,f,Kensington-Cedar Cottage,,Vancouver,49.24722,-123.06408,House,Private room,2,2,1,1,$50.00,30,1125,6,0.15
11584605,City Center Modern One Bedroom,1103248,Courtney,f,West End,2,2,f,West End,,Vancouver,49.28002,-123.13045,Apartment,Entire home/apt,2,1,1,1,$140.00,7,1125,37,0.86
11588321,Downtown Vancouver Robson Street,13642191,Jay,f,Yaletown,1,1,f,Downtown,,Vancouver,49.27743,-123.11593,Apartment,Entire home/apt,4,1,1,3,$189.00,2,27,14,0.33
11589159,Unbelievable Downtown Luxury PH License # (Phone number hidden by Airbnb),52041965,Steve,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.28054,-123.10822,Apartment,Entire home/apt,6,2.5,2,2,$750.00,1,180,119,2.82
11592162,2 Bedroom Suite near Commercial Dr.,19079579,Myriam,f,Grandview-Woodland,1,1,f,Grandview-Woodland,,Vancouver,49.27689,-123.0595,Guest suite,Entire home/apt,4,1,2,2,$160.00,1,1125,139,3.38
11624015,Modern new home in the heart of Van,51695,Natasha & Paolo,f,Riley Park,2,2,t,Riley Park,,Vancouver,49.24789,-123.09152,House,Entire home/apt,11,4,5,7,$795.00,3,14,18,0.47
11638140,"Beautiful, bright & sunny  3BR in Posh Kitsilano",55967577,Mirriam,t,Kitsilano,1,1,f,Kitsilano,,Vancouver,49.27016,-123.17465,House,Entire home/apt,6,2,3,3,$380.00,3,90,76,1.92
11656423,"Great location,new clean appt",61851001,Taryn,f,Mount Pleasant,2,2,f,Mount Pleasant,,Vancouver,49.2644,-123.09918,Apartment,Private room,2,1,1,1,$101.00,1,1125,43,1.07
11656829,Bright Modern room queen bed,61851001,Taryn,f,Mount Pleasant,2,2,f,Mount Pleasant,,Vancouver,49.2651,-123.10038,Apartment,Private room,2,1,1,1,$124.00,1,60,53,1.36
11658351,Walk to the beach and the City,43991868,Chris,f,Kitsilano,1,1,t,Kitsilano,,Vancouver,49.27643,-123.1495,House,Entire home/apt,6,1.5,3,3,$117.00,30,120,36,0.86
11672441,PERFECTION IN THE HEART OF DOWNTOWN,61023798,E & J,t,Downtown Vancouver,2,2,t,Downtown,,Vancouver,49.28121,-123.11955,Apartment,Entire home/apt,4,1,1,3,$70.00,2,1125,57,1.37
11677580,Walk Everywhere! Sunny 1Br Downtown Vancouver,9131668,Michèle,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.27915,-123.12332,Condominium,Entire home/apt,2,1,1,1,$162.00,3,1125,93,2.18
11677752,"Live in a sunny, gorgeous laneway house",62021356,Anneke,f,Fraserview,1,1,t,Sunset,,Vancouver,49.22848,-123.10016,House,Entire home/apt,2,1,1,1,$110.00,7,1125,13,0.32
11681056,Spacious 2 bed in desired kits!,14046955,Nicole,t,Kitsilano,3,3,t,Kitsilano,,Vancouver,49.26484,-123.14637,Condominium,Entire home/apt,4,1.5,1,0,$200.00,2,20,9,0.23
11697096,Downtown Room+Free Parking+Gym&SwimmingPool&HotTub,62159536,Sarah,t,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27852,-123.1095,Condominium,Private room,2,1,1,1,$29.00,1,1125,65,1.54
11701669,Student bedroom close to Langara,12310952,Cléo & Carl,f,Marpole,6,6,t,Marpole,,Vancouver,49.21379,-123.11338,House,Private room,2,1,1,1,$34.00,30,1125,21,0.5
11722747,VGH UBC Executive Bright Luxury Studio Apartment,6117410,Pamela,t,Fairview,4,4,t,Fairview,,Vancouver,49.25862,-123.11678,Apartment,Entire home/apt,2,1,0,1,$90.00,30,1125,34,0.82
11723607,Room With a View + Parking,48589140,Michael,t,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.27755,-123.12856,Condominium,Entire home/apt,2,1,1,1,$124.00,1,367,91,2.16
11734381,Master Bedroom with 1/2 Bath,12310952,Cléo & Carl,f,Marpole,6,6,t,Marpole,,Vancouver,49.21289,-123.11107,House,Private room,2,1.5,1,1,$44.00,30,1125,33,0.85
11754443,"Spacious, sunny renovated 1950s suite",62543120,Milovan,f,Point Grey/University of British Columbia,1,1,t,West Point Grey,,Vancouver,49.26424,-123.20327,Apartment,Entire home/apt,6,1,2,5,$168.00,30,60,2,0.05
11757858,2BR Downtown Central Location w/ a View,29829342,Dennis,t,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.27892,-123.10812,Apartment,Entire home/apt,5,2,2,3,$225.00,2,14,233,5.49
11775806,CC's Home,62351578,Li,f,Point Grey/University of British Columbia,3,3,f,West Point Grey,,Vancouver,49.26309,-123.21067,House,Private room,2,1,1,1,$118.00,1,1125,6,1.15
11802386,Main Street Studio Retreat,48971,Scott And Shira,t,Riley Park,1,1,t,Riley Park,,Vancouver,49.24666,-123.10268,House,Entire home/apt,2,1,0,2,$110.00,2,90,228,5.37
11804380,In the heart of East Village A Loft,62870356,Maya,t,Hastings-Sunrise,2,2,f,Hastings-Sunrise,,Vancouver,49.28037,-123.05381,Loft,Entire home/apt,2,1,0,1,$121.00,30,1125,13,0.33
11851708,Main & King Garden Apartment,63122562,Tamara & Steve,t,,2,2,f,Riley Park,,Vancouver,49.24875,-123.10395,Guest suite,Entire home/apt,2,1,1,2,$144.00,1,30,85,4.92
11868866,YALETOWN SKYLINE TOWNHOUSE W/ POOL AND PARKING,1340389,Susan,f,Downtown Vancouver,11,11,f,Downtown,,Vancouver,49.2778,-123.1204,Apartment,Entire home/apt,4,2,2,3,$400.00,2,1125,112,2.64
11906047,EYES ON KNIGHT-Spacious 2 B/R suite with Parking,54545860,Gaye,t,Kensington-Cedar Cottage,1,1,t,Kensington-Cedar Cottage,,Vancouver,49.25115,-123.07598,House,Entire home/apt,5,1,2,3,$150.00,2,1125,139,3.29
11911136,Kitsilano Heritage Suite,21102911,Georgia,f,Kitsilano,1,1,t,Kitsilano,,Vancouver,49.26794,-123.17133,Apartment,Entire home/apt,4,1,1,2,$139.00,31,1124,7,0.17
11941603,Stunning Kits Oasis!!!,63753823,Jeremy,t,Kitsilano,1,1,t,Kitsilano,,Vancouver,49.26926,-123.16807,Townhouse,Private room,3,1,1,2,$75.00,1,1125,172,4.19
11949456,Jaipur Rm Water View DT Priv bath,2021201,Sheri,t,Downtown Vancouver,2,2,f,Downtown Eastside,,Vancouver,49.28079,-123.10907,Condominium,Private room,1,1,1,1,$148.00,2,3,40,0.99
11950355,New Duplex in East Vancouver,15546052,Amanda,f,Mount Pleasant,1,1,f,Mount Pleasant,,Vancouver,49.26127,-123.07975,House,Entire home/apt,6,3.5,3,3,$350.00,4,1125,1,0.07
11950920,Beachfront Basement with Hot Tub and Steam Room,36040844,Deb And Jim,t,Point Grey/University of British Columbia,5,5,t,West Point Grey,,Vancouver,49.27058,-123.20692,House,Entire home/apt,2,1,1,1,$162.00,4,1125,98,2.44
11986499,Cozy and quiet in beautiful kits!,14046955,Nicole,t,Kitsilano,3,3,t,Fairview,,Vancouver ,49.26572,-123.13982,Condominium,Entire home/apt,2,1,1,1,$115.00,1,1125,14,0.43
11989496,Kitsilano home 10min walk to beach,26507856,Janine,f,,1,1,t,Kitsilano,,Vancouver,49.25856,-123.17376,House,Private room,2,1,1,1,$95.00,1,6,73,1.73
12005783,Vancouver dowtown executive apartament,64206430,Eduardo,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.28792,-123.12648,Apartment,Entire home/apt,2,1,1,1,$200.00,3,1125,101,3.94
12033935,Beach Nest-Best Location!,4484250,Karen,f,Kitsilano,9,9,t,Kitsilano,,Vancouver,49.27228,-123.16009,Apartment,Entire home/apt,2,1,1,1,$130.00,3,1125,76,1.83
12044153,Charming 2BDR Suite- Parking- W/D -Heart of Kits,64488310,Amanda,f,Kitsilano,3,3,f,Kitsilano,,Vancouver,49.25892,-123.16444,House,Entire home/apt,4,1,2,2,$195.00,30,1125,26,0.62
12053816,Hip Strathcona Sunny Garden Suite  rental,9092549,Howard,f,Downtown Eastside,1,1,t,Downtown Eastside,,Vancouver,49.27854,-123.08908,Guest suite,Entire home/apt,4,1,1,2,$90.00,30,1125,246,5.9
12057622,Cozy 1 bed/den Vintage Chic condo,54299943,Jamie,t,,1,1,f,Kitsilano,,Vancouver,49.26988,-123.16777,Condominium,Entire home/apt,4,1,1,1,$130.00,30,360,113,2.74
12075601,Room in Downtown City Center (1 month min stay),7013257,Mj,t,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.28128,-123.12103,Apartment,Private room,1,1,1,1,$57.00,31,180,60,1.46
12083773,Two Bedroom Kits Beach Charm,64763529,Aiza And Keenan,f,Kitsilano,0,0,t,Kitsilano,,Vancouver,49.2704,-123.15739,Apartment,Entire home/apt,4,1,2,2,$189.00,6,1125,49,1.18
12116226,Spacious 2 Bedroom Suite at Kensington,20148233,Molly,t,Kensington-Cedar Cottage,2,2,t,Kensington-Cedar Cottage,,Vancouver,49.24328,-123.07454,Guest suite,Entire home/apt,4,1,2,2,$90.00,2,5,113,2.71
12157772,Bright Private suite to explore Van,63956042,Dave,t,,1,1,f,Sunset,,Vancouver,49.22241,-123.08787,House,Entire home/apt,2,1,1,1,$79.00,2,90,108,2.66
12209150,Licensed Hotel: Boutique KingSuite ++ Housekeeping,2693243,John,t,Downtown Vancouver,4,4,t,Downtown,,Vancouver,49.2856,-123.11782,Boutique hotel,Hotel room,3,1,1,2,$160.00,3,30,13,0.37
12210228,Licensed Hotel: Boutique KingRoom + Housekeeping,2693243,John,t,Downtown Vancouver,4,4,t,Downtown,,Vancouver,49.28556,-123.11696,Boutique hotel,Hotel room,2,1,1,1,$150.00,3,30,8,0.36
12210773,Private bedroom close to transit,12310952,Cléo & Carl,f,Marpole,6,6,t,Marpole,,Vancouver,49.21407,-123.1117,House,Private room,2,1,1,1,$34.00,30,1125,54,1.29
12212176,Gastown Studio,41498749,Grady,f,Gastown,4,4,f,Downtown Eastside,,Vancouver,49.28179,-123.1034,Apartment,Entire home/apt,2,1,0,1,$150.00,30,1125,50,2.02
12213507,"LUXURY PENTHOUSE THE CARLYLE, ALBERNI (30 day min)",4292086,Anne,t,Gastown,20,20,t,West End,,Vancouver,49.28375,-123.12698,Apartment,Entire home/apt,4,1,2,2,$250.00,30,1124,27,0.66
12213577,"BEST LOCATION, BRILLIANT VIEW, DOWNTOWN LIVING",64830989,Marshall,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.27916,-123.10928,Apartment,Entire home/apt,6,2,2,3,$101.00,2,1125,173,4.14
12231393,Downtown Convenient and Comfortable Condo,18121575,Soroush (亞明),t,Downtown Vancouver,5,5,f,Downtown,,Vancouver,49.28023,-123.10627,Apartment,Entire home/apt,4,1,1,3,$193.00,2,1125,102,2.48
12244047,Kitsilano Haven,4484250,Karen,f,Kitsilano,9,9,t,Kitsilano,,Vancouver,49.27201,-123.16148,Apartment,Entire home/apt,2,1,1,1,$109.00,2,1125,65,1.62
12245225,Beach Side- 30 Days +,4484250,Karen,f,Kitsilano,9,9,t,Kitsilano,,Vancouver,49.27067,-123.16037,Apartment,Entire home/apt,2,1,1,1,$150.00,30,1125,44,1.08
12253914,Private Entrance 1BR Suite. Centrally Located,65742927,Stephen,t,Kensington-Cedar Cottage,1,1,t,Kensington-Cedar Cottage,,Vancouver,49.24327,-123.07288,Guest suite,Entire home/apt,2,1,1,1,$56.00,1,90,151,3.91
12304783,Cute coach house for 6-2 bath and  private patio.,66346226,Marina,t,Hastings-Sunrise,1,1,f,Hastings-Sunrise,,Vancouver,49.27442,-123.04381,House,Entire home/apt,6,2,2,3,$150.00,1,1125,51,4.18
12309772,Great Location! Spacious 2bed2bath,930612,Melanie,f,Downtown Vancouver,7,7,f,Downtown,,Vancouver,49.28688,-123.12324,Apartment,Entire home/apt,5,2,2,3,$399.00,2,1125,90,2.17
12321367,Industrial Loft with Mountain Views,9734530,Felix,f,Gastown,1,1,f,Downtown Eastside,,Vancouver,49.28351,-123.10093,Loft,Entire home/apt,3,1.5,1,1,$150.00,30,1125,16,0.5
12335248,"Whole house, Commercial Drive",15644958,Aaron,f,Kensington-Cedar Cottage,1,1,t,Kensington-Cedar Cottage,,Vancouver,49.25552,-123.06957,House,Entire home/apt,6,2,3,3,$375.00,6,1125,3,0.08
12336968,City Cottage - 6BR/4BA >2700 Sqft Family friendly,20336707,Ellen & Juan,t,Kensington-Cedar Cottage,3,3,t,Kensington-Cedar Cottage,,Vancouver,49.25162,-123.08268,House,Entire home/apt,13,4,6,7,$99.00,1,1124,49,1.21
12345888,Sleeps 6! Great location! Spacious! Hip decor!,30064922,Emily,t,Fairview,2,2,f,Fairview,,Vancouver,49.26478,-123.12864,Apartment,Entire home/apt,6,1,2,3,$225.00,2,12,79,1.9
12365462,D50 1 BR Lofty Living on The Drive,30899,Rami,f,Coal Harbour,41,41,t,Grandview-Woodland,,Vancouver,49.26518,-123.07006,Loft,Entire home/apt,4,2,1,1,$93.00,180,1125,0,
12386223,D6 Live In The Heart of Van 2 BR,30899,Rami,f,Coal Harbour,41,41,t,Downtown,,Vancouver,49.28396,-123.1167,Condominium,Entire home/apt,5,2,2,2,$117.00,60,1125,1,0.03
12391067,Chic Downtown Condominium near Robson Street Boutiques,21783759,Viviena,t,Downtown Vancouver,7,7,f,Downtown,,Vancouver,49.28198,-123.12366,Condominium,Entire home/apt,2,1,1,1,$105.00,30,1125,20,0.5
12408253,Gastown Heritage Loft,16646785,Alan,t,Gastown,1,1,t,Downtown Eastside,,Vancouver,49.2819,-123.10399,Loft,Entire home/apt,2,1,0,1,$199.00,3,1125,172,4.2
12423800,Georgian Colonial near UBC,67199819,Beryl,t,Dunbar-Southlands,1,1,f,Dunbar Southlands,,Vancouver,49.25082,-123.18747,House,Entire home/apt,6,1,3,4,$400.00,3,1124,68,1.66
12434489,Family Friendly traveller's home,67266938,Alison,f,Kensington-Cedar Cottage,4,4,t,Kensington-Cedar Cottage,,Vancouver,49.24744,-123.06944,House,Private room,2,1.5,1,1,$70.00,1,1,7,0.21
12449836,Big Bright Room in Kitsilano,67357296,Zara,f,Kitsilano,0,0,f,Kitsilano,,Vancouver,49.26773,-123.15126,Apartment,Private room,2,1,1,1,$144.00,1,30,4,1.52
12455740,Fully Furnished One Bedroom Downtown  Vancouver,67281223,Karim,f,Downtown Vancouver,3,3,f,Downtown,,Vancouver,49.28494,-123.11361,Apartment,Entire home/apt,3,1,1,1,$150.00,30,365,3,0.17
12494176,"Massive, bright and unique four bedroom space!",48824936,Ian,t,Kensington-Cedar Cottage,2,2,t,Kensington-Cedar Cottage,,Vancouver,49.25046,-123.06814,Apartment,Entire home/apt,8,2,4,4,$350.00,45,1125,104,2.58
12500432,EJMP Guest Room Near Vancouver Int’l Airport,67690876,Elmer,f,Marpole,1,1,f,Marpole,,Vancouver,49.20857,-123.12929,House,Private room,2,1,1,1,$75.00,2,180,36,1.49
12511561,Studio Loft near Granville Island,14855120,Jim,f,Fairview,1,1,t,Fairview,,Vancouver,49.2654,-123.13914,Loft,Entire home/apt,4,1,0,3,$89.00,30,1125,4,0.1
12522460,"Room in hip, retro, spacious apt.",30064922,Emily,t,Fairview,2,2,f,Fairview,,Vancouver,49.26309,-123.12922,Apartment,Private room,2,1,1,1,$101.00,1,15,16,0.4
12522873,Modern Gastown Loft,11590288,Shannon,f,Downtown Vancouver,1,1,f,Downtown Eastside,,Vancouver,49.28156,-123.10595,Apartment,Entire home/apt,3,1,1,2,$185.00,2,1125,9,0.22
12542874,Mount Pleasant - modern family home,22096754,Evie,f,Mount Pleasant,1,1,t,Mount Pleasant,,Vancouver,49.25999,-123.07915,House,Entire home/apt,6,2.5,3,3,$301.00,3,1125,23,0.58
12548477,Sweet dreams,68010340,Joe,f,Riley Park,10,10,f,Riley Park,,Vancouver,49.23891,-123.10232,House,Private room,2,1,1,0,$60.00,1,1125,135,3.34
12561099,Stunning Downtown Condo,3092935,Brad,t,Downtown Vancouver,16,16,t,Downtown,,Vancouver,49.27929,-123.12445,Apartment,Entire home/apt,2,1,1,1,$140.00,31,1125,34,0.83
12561247,"Modern,bright space,fab location,chic style",726292,Dilesh,t,,1,1,f,Fairview,,Vancouver,49.26786,-123.14162,Apartment,Private room,2,1,1,1,$106.00,2,29,135,3.41
12587166,Simple Pleasures @ Prime Kits Beach,64445217,Sirine,f,,1,1,t,Kitsilano,,Vancouver,49.27501,-123.15288,House,Entire home/apt,4,1,2,2,$109.00,1,1125,206,5
12603779,Bright Spacious Kitsilano Apartment,68401435,Shaun,f,Kitsilano,1,1,t,Kitsilano,,Vancouver,49.26179,-123.15067,Apartment,Entire home/apt,2,1,1,1,$101.00,180,1125,11,0.28
12604369,Chloe's Garden Suite Steam Rm & FP,12590876,Erin,t,Riley Park,1,1,t,Riley Park,,Vancouver,49.2535,-123.10214,Guest suite,Entire home/apt,4,1,1,1,$140.00,1,1125,206,5.26
12604736,Downtown Cozy Apt By The Beach,16190613,Ron,f,West End,1,1,f,West End,,Vancouver,49.28396,-123.14072,Apartment,Entire home/apt,4,1.5,1,1,$150.00,30,1125,60,1.49
12606189,Cozy Quiet DT Vancouver Studio w/ weekly Laundry,56384031,Maddi,t,,4,4,t,Downtown,,Vancouver,49.28076,-123.12618,Townhouse,Entire home/apt,2,1,1,1,$132.00,30,250,27,0.69
12611121,"spacious, funky, 3 bdrm., well located",2452257,Harvey,f,Marpole,1,1,t,Marpole,,Vancouver,49.21407,-123.14041,House,Entire home/apt,8,1,3,5,$170.00,3,1124,53,1.3
12634353,Heritage House - Garden Level 2 Bdrm Suite,15359189,Alex,f,Kensington-Cedar Cottage,4,4,t,Kensington-Cedar Cottage,,Vancouver,49.24855,-123.08006,House,Entire home/apt,3,1,2,2,$98.00,14,30,11,0.28
12706374,Woodwards -Best downtown building,16330328,Beau (That'S Our Rescue Boxer:),t,Gastown,3,3,t,Downtown Eastside,,Vancouver,49.28185,-123.10599,Apartment,Entire home/apt,2,1,1,1,$150.00,90,365,1,0.03
12709451,"Classic, central Vancouver gem! 3 bdrms 2 baths",12131673,Melissa,f,Riley Park,1,1,t,Riley Park,,Vancouver,49.25002,-123.09853,House,Entire home/apt,6,2,3,4,$400.00,5,1125,9,0.34
12762068,Bright room - Main Street,24738659,Katrina,f,Riley Park,4,4,t,Riley Park,,Vancouver,49.24144,-123.10131,Apartment,Private room,1,1,1,1,$45.00,32,1125,4,0.11
12791718,Nearby marine drive sky train house,69649817,Nancy,f,,1,1,f,Sunset,,Vancouver,49.21819,-123.10545,House,Entire home/apt,4,1,2,2,$98.00,2,1125,53,1.33
12793683,SPACIOUS CENTRAL DOWNTOWN STUDIO+ PARKING,29715642,Nat,f,Downtown Vancouver,2,2,t,Downtown,,Vancouver,49.27718,-123.12109,Apartment,Entire home/apt,2,1,0,1,$121.00,31,1124,18,0.44
12798674,One bedroom suite,30942340,Wendy,t,South Cambie,1,1,t,South Cambie,,Vancouver,49.25343,-123.12686,Guest suite,Entire home/apt,4,1,1,2,$140.00,3,60,62,1.55
12807727,"Heart of Vancouver, BEST location",36169765,Jillian,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.27585,-123.11185,Apartment,Entire home/apt,3,1,2,2,$65.00,30,95,2,0.09
12815958,1 Bedroom Apartment with Open View Sleeps 2-4,69754890,Aleix,f,Downtown Vancouver,7,7,t,Marpole,,Vancouver,49.21122,-123.11651,Apartment,Entire home/apt,4,1,1,2,$115.00,30,1125,71,1.81
12829633,Natural Light Main St. - 1 bedroom,24738659,Katrina,f,Riley Park,4,4,t,Riley Park,,Vancouver,49.24219,-123.10233,Apartment,Private room,2,1,1,1,$79.00,31,1125,7,0.19
12853613,GASTOWN HERITAGE PENTHOUSE + PRIVATE ROOFTOP DECK,70229779,Alexander,f,Gastown,1,1,f,Downtown Eastside,,Vancouver,49.28352,-123.10246,Loft,Entire home/apt,4,1,2,2,$299.00,1,1125,140,3.53
12853927,"Perfect Location, Perfect Gem! Beach District",70363,Bianca,t,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.27576,-123.13262,Apartment,Entire home/apt,2,1,0,1,$189.00,3,14,31,1.21
12857585,《Hidden Gem in Vancouver 2 min Walk to Skytrain》,61685635,Candy (Yi An),t,,1,1,t,Riley Park,,Vancouver,49.2511,-123.11364,Guest suite,Entire home/apt,4,1,2,3,$250.00,1,1125,104,7.31
12874057,"Cool place on Main St, trendiest hood in Vancouver",65298367,Patricia,f,Mount Pleasant,1,1,f,Mount Pleasant,,Vancouver,49.25731,-123.09391,Apartment,Entire home/apt,2,1,2,2,$85.00,4,30,142,3.49
12888961,Sunny room,68010340,Joe,f,Riley Park,10,10,f,Riley Park,,Vancouver,49.23986,-123.10158,House,Private room,2,1,1,4,$60.00,1,1125,177,4.4
12889116,Joe's place,68010340,Joe,f,Riley Park,10,10,f,Riley Park,,Vancouver,49.23825,-123.10142,House,Private room,2,1,1,0,$60.00,1,1125,143,3.54
12934598,Premium 3BR home in Kitsilano,70791516,Brian,t,Kitsilano,2,2,t,Kitsilano,,Vancouver,49.26444,-123.14806,House,Entire home/apt,6,2.5,3,5,$147.00,6,1125,2,0.08
12952602,House in the Heart of Main Street!,1925819,Bruce,f,Riley Park,1,1,t,Riley Park,,Vancouver,49.24795,-123.09742,House,Entire home/apt,6,3,4,3,$209.00,4,1125,14,0.35
12952787,Bright sub-penthouse near beach - long term rental,32737080,Daragh And Ida,f,West End,1,1,f,West End,,Vancouver,49.28004,-123.13524,Condominium,Entire home/apt,1,1,1,1,$78.00,180,365,1,0.03
12971136,D20- Beautiful 1 bedroom suite,30899,Rami,f,Coal Harbour,41,41,t,Downtown,,Vancouver,49.27408,-123.12817,Condominium,Entire home/apt,3,1,1,1,$91.00,30,1125,3,0.07
12974050,Vancouver West End Condo with Parking (on request),30322469,Jason,f,West End,1,1,f,West End,,Vancouver,49.28148,-123.13134,Apartment,Entire home/apt,4,1,1,2,$199.00,2,999,178,4.5
12991276,Downtown Vancouver Studio,8368718,Yvonne,f,Yaletown,3,3,f,Downtown,,Vancouver,49.27898,-123.12734,Condominium,Entire home/apt,3,1,0,1,$199.00,30,365,87,2.15
13000591,Cozy one bedroom suite,19475867,Yang,t,,1,1,f,Marpole,,Vancouver,49.21574,-123.13195,House,Private room,2,1,1,1,$79.00,3,1125,20,0.52
13007169,"Modern 2 Bdrm+2 Bath+Den+1 Parking, Yaletown, View",18057782,Osvaldo,f,Yaletown,1,1,f,Downtown,,Vancouver,49.27467,-123.11475,Serviced apartment,Entire home/apt,6,2,2,2,$166.00,30,730,4,0.49
13021044,Steps to Granville Island,17227296,Dave,f,Fairview,1,1,f,Fairview,,Vancouver,49.2707,-123.14013,Condominium,Entire home/apt,4,2,2,2,$121.00,30,90,0,
13032884,marinaside,72034701,David,f,Yaletown,1,1,f,Downtown,,Vancouver,49.27137,-123.12259,Apartment,Entire home/apt,4,2,2,2,$200.00,30,1125,2,0.09
13035303,Beautiful new townhouse room in artistic district,72061037,Keela,t,Commercial Drive,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.26138,-123.07375,Townhouse,Private room,2,1.5,1,1,$48.00,3,1124,41,1.03
13062709,D15- 2 BR downtown luxury suite,30899,Rami,f,Coal Harbour,41,41,t,Downtown,,Vancouver,49.27793,-123.12434,Condominium,Entire home/apt,5,2,2,2,$265.00,120,1125,0,
13065799,"Cozy, well-lit private studio (30 day min)",30241578,Lars,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.27919,-123.12717,Apartment,Entire home/apt,2,1,0,1,$175.00,30,1125,16,0.4
13093588,Savor Breathtaking Views of Downtown,23977001,Emma,t,Downtown Vancouver,10,10,t,Downtown,,Vancouver,49.27638,-123.12413,Condominium,Entire home/apt,2,1,1,1,$130.00,30,1000,17,0.5
13095062,Beautiful 3 BDRM Newly Reno'd Home Cambie Area,29412479,Leslie-Ann And Suzanne,t,Kitsilano,6,6,t,Riley Park,,Vancouver,49.25145,-123.11321,House,Entire home/apt,6,2,3,4,$199.00,30,1125,7,0.18
13111653,"Historic Neighborhood: Bright Apt, Beautiful View",72693452,Alexis,f,,1,1,t,Downtown,,Vancouver,49.2806,-123.10778,Condominium,Entire home/apt,2,1,1,1,$200.00,30,45,27,0.67
13125780,Vancouver's Special Vancouver Special,56061445,Alexa,f,Kensington-Cedar Cottage,1,1,f,Kensington-Cedar Cottage,,Vancouver,49.23456,-123.08954,House,Entire home/apt,5,1.5,3,4,$170.00,7,50,23,0.59
13125960,Quiet Mid Century Bungalow,71643035,Shandy,t,Renfrew-Collingwood,1,1,f,Renfrew-Collingwood,,Vancouver,49.23602,-123.0556,House,Private room,6,1,1,3,$49.00,2,60,129,3.29
13131513,Central Large Modern Private Room With Bathroom,8979425,Malcolm,f,Commercial Drive,3,3,f,Grandview-Woodland,,Vancouver,49.27477,-123.06444,House,Private room,2,1.5,1,1,$97.00,3,14,99,2.58
